,doc_id,sentence_id,sentence_text,sno
427,832985654,2,"['We', 'multiply', 'the', 'nominal', 'value', 'of', 'alpha', 'by', '0.5', ',', '0.8', ',', '1', ',', '1.1', ',', 'and', '1.2', ',', 'and', 'show', 'the', 'corresponding', 'evolution', 'of', 'the', 'model', 'variables', '.']",428
428,832985654,3,"['Panel', '(', 'a', ')', 'shows', 'the', 'variation', 'in', 'the', 'total', 'number', 'of', 'cases', ',', 'panel', '(', 'b', ')', 'in', 'the', 'number', 'of', 'recovered', 'individuals', '(', 'green', ')', 'and', 'deaths', '(', 'black', ')', ',', 'panel', '(', 'c', ')', 'in', 'the', 'total', 'number', 'of', 'currently', 'infected', 'individuals', ',', 'panels', '(', 'd', ')', '-', '(', 'h', ')', 'in', 'the', 'number', 'of', 'infected', 'in', 'different', 'categories', '.']",429
429,832985654,4,"['Increasing', 'alpha', 'significantly', 'increases', 'all', 'the', 'curves', ':', 'the', 'model', 'is', 'extremely', 'sensitive', 'to', 'variations', 'in', 'the', 'value', 'of', 'alpha', '.']",430
430,894739417,0,"['Reporting', 'summary', '.']",431
431,894739417,1,"['Further', 'information', 'on', 'research', 'design', 'is', 'available', 'in', 'the', 'Nature', 'Research', 'Reporting', 'Summary', 'linked', 'to', 'this', 'article', '.']",432
432,931871494,0,"['For', 'the', 'COVID-19', 'epidemic', 'in', 'Italy', ',', 'we', 'estimate', 'the', 'model', 'parameters', 'based', 'on', 'data', 'from', '20', 'February', '2020', '(', 'day', '1', ')', 'to', '5', 'April', '2020', '(', 'day', '46', ')', 'and', 'show', 'how', 'the', 'progressive', 'restrictions', ',', 'including', 'the', 'most', 'recent', 'lockdown', 'progressively', 'enforced', 'since', '9', 'March', '2020', ',', 'have', 'affected', 'the', 'spread', 'of', 'the', 'epidemic', '.']",433
433,931871494,1,"['We', 'also', 'model', 'possible', 'longer-term', 'scenarios', 'illustrating', 'the', 'effects', 'of', 'different', 'countermeasures', ',', 'including', 'social', 'distancing', 'and', 'population-wide', 'testing', ',', 'to', 'contain', 'SARS-CoV-2', '.']",434
434,931871494,2,"['The', 'model', 'parameters', 'have', 'been', 'updated', 'over', 'time', 'to', 'reflect', 'the', 'progressive', 'introduction', 'of', 'increased', 'restrictions', '.']",435
435,931871494,3,"['On', 'day', '1', ',', 'the', 'basic', 'reproduction', 'number', 'was', 'R0', '=', '2.38', ',', 'which', 'resulted', 'in', 'a', 'substantial', 'outbreak', '.']",436
436,931871494,4,"['On', 'day', '4', ',', 'R0', '=', '1.66', 'as', 'a', 'result', 'of', 'the', 'introduction', 'of', 'basic', 'social', 'distancing', ',', 'awareness', 'of', 'the', 'epidemic', ',', 'hygiene', 'and', 'behavioral', 'recommendations', ',', 'and', 'early', 'measures', 'by', 'the', 'Italian', 'government', '(', 'for', 'example', ',', 'closing', 'schools', ')', '.']",437
437,931871494,5,"['At', 'day', '12', ',', 'asymptomatic', 'individuals', 'were', 'almost', 'no', 'longer', 'detected', ',', 'and', 'screening', 'was', 'focused', 'on', 'symptomatic', 'individuals', '(', 'leading', 'to', 'R0', '=', '1.80', ')', '.']",438
438,931871494,6,"['On', 'day', '.']",439
439,957179368,0,"['Fit', 'of', 'the', 'model', 'for', 'the', 'COVID-19', 'outbreak', 'in', 'Italy', '.']",440
440,957179368,1,"['We', 'infer', 'the', 'model', 'parameters', 'based', 'on', 'the', 'of', 'ficial', 'data', '(', 'source', ':', 'Protezione', 'Civile', 'and', 'Ministero', 'della', 'Salute', ')', 'about', 'the', 'evolution', 'of', 'the', 'epidemic', 'in', 'Italy', 'from', '20', 'February', '2020', '(', 'day', '1', ')', 'through', '5', 'April', '2020', '(', 'day', '46', ')', '.']",441
441,957179368,2,"['The', 'of', 'ficial', 'data', 'we', 'gathered', 'are', 'provided', 'in', 'Supplementary', 'Table', '1', '.']",442
442,957179368,3,"['We', 'turn', 'the', 'data', 'into', 'fractions', 'over', 'the', 'whole', 'Italian', 'population', '(', '~', '60', 'million', ')', '.']",443
443,957179368,4,"['The', 'estimated', 'parameter', 'values', 'are', 'based', 'on', 'the', 'data', 'about', 'the', 'number', 'of', 'currently', 'infected', 'individuals', 'with', 'different', 'SOI', '(', 'asymptomatic', 'or', 'pauci-symptomatic', ',', 'quarantined', 'at', 'home', ',', 'roughly', 'corresponding', 'to', 'variable', 'D', '(', 't', ')', 'in', 'our', 'model', ';', 'symptomatic', 'and', 'hospitalized', ',', 'roughly', 'corresponding', 'to', 'variable', 'R', '(', 't', ')', 'in', 'our', 'model', ';', 'symptomatic', 'in', 'life-threatening', 'conditions', ',', 'admitted', 'to', 'ICUs', ',', 'roughly', 'corresponding', 'to', 'variable', 'T', '(', 't', ')', 'in', 'our', 'model', ')', 'and', 'the', 'number', 'of', 'diagnosed', 'individuals', 'who', 'recovered', '(', 'roughly', 'corresponding', 'to', 'the', 'quantity', 'that', 'can', 'be', 'computed', 'based', 'on', 'our', 'model', ')', '.']",444
444,957179368,5,"['0', 'rhoD', 'phid', 'Th', 'th', 'xiR', 'phid', 'Th', 'th', 'sigmaT', 'phid', 'Th', '(', '1/2', ')', 'dphi', 'I', 'Although', 'we', 'also', 'show', 'plots', 'comparing', 'the', 'model', 'prediction', 'to', 'cumulative', 'case', 'R', 't', 'data', ',', 'we', 'did', 'not', 'fit', 'the', 'model', 'to', 'the', 'cumulative', 'case', 'counts', ',', 'but', 'to', 'the', 'number', 'of', 'currently', 'infected', 'cases', ',', 'to', 'avoid', 'the', 'pitfalls', 'described', 'by', 'King', 'and', 'others53', '.']",445
445,957179368,6,"['Data', 'about', 'the', 'number', 'of', 'deaths', '(', 'corresponding', 'to', 'E', '(', 't', ')', 'in', 'our', 'model', ')', 'appear', 'particularly', 'high', 'with', 'respect', 'to', 'the', 'CFR', 'reported', 'in', 'the', 'literature', ';', 'this', 'can', 'be', 'largely', 'explained', 'by', 'the', 'age', 'structure', 'of', 'the', 'Italian', 'population', ',', 'which', 'is', 'the', 'second', 'oldest', 'in', 'the', 'world', '(', 'the', 'reported', 'CFR', 'across', 'all', 'countries', 'increases', 'steeply', 'with', 'the', 'age', 'of', 'the', 'patient', ')', ',', 'and', 'by', 'the', 'extensive', 'intergenerational', 'contacts', 'in', 'Italian', 'society', ',', 'which', 'enhanced', 'the', 'spreading', 'of', 'the', 'virus', 'among', 'older', 'and', 'more', 'fragile', 'generations54', '.']",446
446,957179368,7,"['Perhaps', 'more', 'importantly', ',', 'it', 'can', 'also', 'be', 'explained', 'by', 'the', 'Italian', 'criteria', 'for', '(', 'provisional', ')', 'statistics', ',', 'which', 'lead', 'to', 'overestimation', '.']",447
447,957179368,8,"['In', 'fact', ',', 'unlike', 'other', 'countries', ',', 'the', 'of', 'ficial', 'numbers', 'for', 'COVID-19', 'deaths', 'provisionally', 'include', 'the', 'deaths', 'of', 'all', 'people', 'tested', 'positive', 'for', 'the', 'SARS-CoV-2', 'virus', ',', 'even', 'when', 'they', 'had', 'multiple', 'pre-existing', 'life-threatening', 'diseases', 'and', 'the', 'exact', 'cause', 'of', 'death', 'had', 'not', 'yet', 'been', 'ascertained', ',', 'so', 'these', 'numbers', 'still', 'need', 'to', 'be', 'confirmed55', '.']",448
448,957179368,9,"['Thus', ',', 'an', 'important', 'challenge', 'in', 'tuning', 'the', 'model', 'is', 'that', 'the', 'initial', 'data', 'are', 'affected', 'by', 'statistical', 'distortion', ':', 'in', 'particular', ',', 'the', 'values', 'of', 'the', 'ratio', 'death', '/', 'infected', 'are', 'highly', 'overestimated', '.']",449
449,957179368,10,"['The', 'model', 'fitting', 'process', 'must', 'take', 'this', 'problem', 'into', 'account', '.']",450
450,957179368,11,"['Therefore', ',', 'we', 'decided', 'to', 'fit', 'the', 'parameters', 'based', 'on', 'the', 'data', 'about', 'the', 'diagnosed', 'infected', 'population', 'and', 'the', 'number', 'of', 'recovered', 'diagnosed', 'patients', ',', 'but', 'not', 'on', 'the', 'data', 'about', 'deaths', '.']",451
451,957179368,12,"['It', 'is', 'also', 'worth', 'stressing', 'that', ',', 'in', 'the', 'long', 'run', ',', 'the', 'model', 'is', 'weakly', 'sensitive', 'to', 'the', 'initial', 'conditions', ';', 'for', 'this', 'reason', ',', 'the', 'initial', 'mismatch', 'concerning', 'the', 'mortality', 'data', 'has', 'little', 'impact', '.']",452
452,957179368,13,"['We', 'adopt', 'a', 'best-fit', 'approach', 'to', 'find', 'the', 'parameters', 'that', 'locally', 'minimize', 'the', 'sum', 'of', 'the', 'squares', 'of', 'the', 'errors', '.']",453
453,957179368,14,"['The', 'model', 'involves', 'many', 'state', 'variables', ',', 'as', 'well', 'as', 'a', 'large', 'number', 'of', 'uncertain', 'parameters', 'whose', 'numerical', 'determination', 'is', 'a', 'very', 'challenging', 'problem', ';', 'it', 'is', 'likely', 'that', 'an', 'infinite', 'number', 'of', 'different', 'parameter', 'sets', 'could', 'be', 'found', ',', 'matching', 'the', 'data', 'equally', 'well', '.']",454
454,957179368,15,"['On', 'the', 'other', 'hand', ',', 'our', 'parameters', 'are', 'control', 'tuning', 'knobs', 'whose', 'values', 'should', 'realistically', 'reproduce', 'the', 'data', 'and', 'the', 'reproduction', 'number', 'R0', 'in', 'plausible', 'scenarios', '.']",455
455,957179368,16,"['Relying', 'on', 'apriori', 'epidemiological', 'and', 'clinical', 'information', 'about', 'the', 'relative', 'parameter', 'magnitude', '(', 'as', 'discussed', 'above', ')', ',', 'and', 'starting', 'from', 'a', 'random', 'initial', 'guess', ',', 'the', 'model', 'parameters', 'have', 'been', 'fitted', 'by', 'reiterated', 'local', 'minimization', 'of', 'the', 'sum', 'of', 'the', 'squares', 'of', 'the', 'errors', '.']",456
456,957179368,17,"['During', 'the', 'course', 'of', 'the', 'simulation', ',', 'the', 'parameters', 'have', 'been', 'updated', 'based', 'on', 'the', 'successive', 'measures', ',', 'of', 'increasing', 'strength', ',', 'adopted', 'by', 'policymakers', '.']",457
457,957179368,18,"['In', 'particular', ',', 'the', 'fraction', 'of', 'the', 'population', 'in', 'each', 'stage', 'at', 'day', '1', 'is', 'set', 'as', ':', 'i', '=', '200/60', 'E6', ',', 'D', '=', '20/60', 'E6', ',', 'a', '=', '1/60', 'E6', ',', 'R', '=', '2/60', 'E6', ',', 'T', '=', '0', ',', 'H', '=', '0', ',', 'E', '=', '0', ';', 'S', '=', '1', '-', 'i', '-', 'D', '-', 'A', '-', 'R', '-', 'T', '-', 'H', '-', 'E.']",458
458,957179368,19,"['The', 'parameters', 'are', 'set', 'as', 'alpha', '=', '0.570', ',', 'beta', '=', 'delta', '=', '0.011', ',', 'gamma', '=', '0.456', ',', 'epsilon', '=', '0.171', ',', 'theta', '=', '0.371', ',', 'zeta', '=', 'eta', '=', '0.125', ',', 'mu', '=', '0.017', ',', 'nu', '=', '0.027', ',', 'tau', '=', '0.01', ',', 'lambda', '=', 'rho', '=', '0.034', 'and', 'kappa', '=', 'xi', '=', 'sigma', '=', '0.017', '.']",459
459,957179368,20,"['The', 'resulting', 'basic', 'reproduction', 'number', 'is', 'R0', '=', '2.38', '.']",460
460,957179368,21,"['After', 'day', '4', ',', 'as', 'a', 'consequence', 'of', 'basic', 'social-distancing', 'measures', 'due', 'to', 'the', 'public', 'being', 'aware', 'of', 'the', 'epidemic', 'outbreak', 'and', 'due', 'to', 'recommendations', '(', 'such', 'as', 'washing', 'hands', 'of', 'ten', ',', 'not', 'touching', 'one', ""'s"", 'face', ',', 'avoiding', 'handshakes', 'and', 'keeping', 'distance', ')', 'and', 'early', 'measures', '(', 'such', 'as', 'closing', 'schools', ')', 'by', 'the', 'Italian', 'government', ',', 'we', 'set', 'alpha', '=', '0.422', ',', 'beta', '=', 'delta', '=', '0.0057', 'and', 'gamma', '=', '0.285', ',', 'so', 'the', 'new', 'basic', 'reproduction', 'number', 'becomes', 'R0', '=', '1.66', '.']",461
461,957179368,22,"['Also', ',', 'after', 'day', '12', ',', 'we', 'set', 'epsilon', '=', '0.143', 'as', 'a', 'consequence', 'of', 'the', 'policy', 'limiting', 'screening', 'to', 'symptomatic', 'individuals', 'only', ';', 'thus', ',', 'totally', 'asymptomatic', 'individuals', 'are', 'almost', 'no', 'longer', 'detected', ',', 'while', 'individuals', 'with', 'very', 'mild', 'symptoms', 'are', 'still', 'detected', '(', 'hence', 'epsilon', 'is', 'not', 'set', 'exactly', 'to', 'zero', ')', '.']",462
462,957179368,23,"['Due', 'to', 'this', ',', 'R0', '=', '1.80', '.']",463
463,957179368,24,"['After', 'day', '22', ',', 'the', 'lockdown', ',', 'at', 'first', 'incomplete', ',', 'yields', 'alpha', '=', '0.360', ',', 'beta', '=', 'delta', '=', '0.005', 'and', 'gamma', '=', '0.200', ';', 'also', ',', 'zeta', '=', 'eta', '=', '0.034', ',', 'mu', '=', '0.008', ',', 'nu', '=', '0.015', ',', 'lambda', '=', '0.08', 'and', 'rho', '=', 'kappa', '=', 'xi', '=', 'sigma', '=', '0.017', '.']",464
464,957179368,25,"['Hence', ',', 'the', 'new', 'basic', 'reproduction', 'number', 'becomes', 'R0', '=', '1.60', '.']",465
465,957179368,26,"['After', 'day', '28', ',', 'the', 'lockdown', 'is', 'fully', 'operational', 'and', 'gets', 'stricter', '(', 'working', 'is', 'no', 'longer', 'a', 'good', 'reason', 'for', 'going', 'out', ':', 'gradually', ',', 'non', 'indispensable', 'activities', 'are', 'stopped', ')', ':', 'we', 'get', 'alpha', '=', '0.210', 'and', 'gamma', '=', '0.110', ',', 'hence', 'R0', '=', '0.99', '.']",466
466,957179368,27,"['After', 'day', '38', ',', 'a', 'wider', 'testing', 'campaign', 'is', 'launched', ':', 'this', 'yields', 'epsilon', '=', '0.200', ',', 'and', 'also', 'rho', '=', 'kappa', '=', 'xi', '=', '0.020', ',', 'while', 'sigma', '=', '0.010', 'and', 'zeta', '=', 'eta', '=', '0.025', '.']",467
467,957179368,28,"['Therefore', ',', 'R0', '=', '0.85', '.']",468
468,957179368,29,"['The', 'parameters', 'above', 'were', 'used', 'to', 'simulate', 'the', 'model', 'and', 'generate', 'the', 'graphs', 'reported', 'in', 'Fig.', '2', '.']",469
469,957179368,30,"['The', 'comparison', 'between', 'the', 'of', 'ficial', 'data', 'and', 'the', 'curves', 'resulting', 'from', 'the', 'SIDARTHE', 'model', 'are', 'provided', 'in', 'Extended', 'Data', 'Fig.', '3', '.']",470
470,957179368,31,"['The', 'current', 'number', 'of', 'infected', '(', 'including', 'all', 'stages', ')', ',', 'the', 'number', 'of', 'recovered', 'and', 'the', 'cumulative', 'number', 'of', 'diagnosed', 'cases', 'are', 'well', 'reproduced', ',', 'but', 'a', 'small', 'mismatch', 'can', 'be', 'noted', 'in', 'the', 'last', 'days', 'when', 'distinguishing', 'between', 'different', 'SOI', '.']",471
471,957179368,32,"['This', 'discrepancy', 'can', 'have', 'two', 'interpretations', ':', 'on', 'the', 'one', 'hand', ',', 'the', 'model', 'considers', 'infected', 'with', 'different', 'severities', '(', 'for', 'example', ',', 'T', '(', 't', ')', 'is', 'the', 'number', 'of', 'life-threatened', 'patients', 'that', 'would', 'need', 'ICU', 'admission', ')', 'while', 'the', 'data', 'report', 'the', 'actual', 'treatment', 'that', 'the', 'patients', 'received', '(', 'for', 'example', ',', 'the', 'number', 'of', 'patients', 'actually', 'admitted', 'to', 'ICUs', ',', 'which', 'is', 'constrained', 'by', 'the', 'number', 'of', 'available', 'beds', 'and', 'can', 'be', 'limited', 'if', 'the', 'infected', 'suddenly', 'and', 'quickly', 'worsen', ',', 'leading', 'to', 'death', ',', 'before', 'admission', 'to', 'the', 'hospital', ')', '.']",472
472,957179368,33,"['Hence', ',', 'our', 'overestimation', 'of', 'ICU', 'patients', 'may', 'be', 'due', 'to', 'saturation', 'of', 'the', 'healthcare', 'system', ',', 'which', 'is', 'neglected', 'in', 'the', 'model', ',', 'or', 'to', 'the', 'sudden', 'worsening', 'of', 'infected', 'who', 'die', 'at', 'home', 'before', 'having', 'the', 'time', 'to', 'reach', 'the', 'ICU', '.']",473
473,957179368,34,"['Another', 'possible', 'explanation', 'for', 'our', 'overestimation', 'of', 'patients', 'with', 'symptoms', ',', 'and', 'life-threatening', 'symptoms', ',', 'and', 'our', 'underestimation', 'of', 'patients', 'curves', '-', '-', 'that', 'is', ',', 'increases', 'the', 'values', 'of', 'all', 'the', 'variables', ',', 'point', 'by', 'point', ',', 'over', 'time', 'that', 'are', 'asymptomatic', 'or', 'pauci-symptomatic', ',', 'is', 'that', 'the', 'average', 'age', 'of', 'infected', '(', 'Extended', 'Data', 'Figs', '.']",474
474,957179368,35,"['5-7', ')', ',', 'although', 'the', 'sensitivity', 'is', 'smaller', '.']",475
475,957179368,36,"['All', 'these', 'parameters', 'people', 'is', 'getting', 'lower', 'and', 'lower', ',', 'and', 'younger', 'patients', 'are', 'less', 'likely', 'to', 'show', 'can', 'be', 'decreased', 'by', 'policymakers', ',', 'by', 'enforcing', 'lockdown', 'and', 'social-distancing', 'serious', 'or', 'life-threatening', 'symptoms', '.']",476
476,957179368,37,"['measures', ',', 'and', 'stringent', 'safety', 'procedures', 'in', 'hospitals', 'and', 'for', 'home', 'assistance', 'of', 'In', 'the', 'possible', 'future', 'scenarios', 'reported', 'in', 'Figs', '.']",477
477,957179368,38,"['3', 'and', '4', ',', 'the', 'parameters', 'are', 'diagnosed', 'infected', '.']",478
478,957179368,39,"['changed', 'after', 'day', '50', 'as', 'follows', '.']",479
479,957179368,40,"['In', 'Fig.', '3A', ',', 'B', ',', 'Alpha', '=', '0.252', ',', 'hence', 'R0', '=', '0.98', '(', 'increased', ')', '.']",480
480,957179368,41,"['In', 'Fig.', '3C', ',', 'D', ',', 'Alpha', '=', '0.105', ',', 'hence', 'R0', '=', '0.50', '(', 'significantly', 'decreased', ')', '.']",481
481,957179368,42,"['In', 'Fig.', '4a', ',', 'B', ',', 'Fig.', '8)', '.']",482
482,957179368,43,"['Also', 'increasing', 'the', 'other', 'testing', 'parameter', 'theta', 'decreases', 'all', 'the', 'curves', '-', '-', 'that', 'epsilon', '=', '0.400', ',', 'hence', 'R0', '=', '0.59', '(', 'decreased', ',', 'although', 'not', 'as', 'much', 'as', 'in', 'the', 'previous', 'is', ',', 'decreases', 'the', 'values', 'of', 'all', 'the', 'variables', ',', 'point', 'by', 'point', ',', 'over', 'time', '(', 'Extended', 'scenario', ')', '.']",483
483,957179368,44,"['In', 'Fig.', '4c', ',', 'd', ',', 'alpha', '=', '0.420', 'but', 'also', 'epsilon', '=', '0.600', ',', 'therefore', 'R0', '=', '0.77', '(', 'reduced', ',', 'Data', 'Fig.', '9', ')', ',', 'but', 'the', 'sensitivity', 'is', 'smaller', '.']",484
484,957179368,45,"['These', 'two', 'parameters', 'can', 'be', 'increased', 'although', 'not', 'as', 'much', 'as', 'in', 'the', 'previous', 'two', 'scenarios', ')', '.']",485
485,957179368,46,"['by', 'policymakers', 'by', 'enforcing', 'population-wide', 'testing', 'and', 'contact', 'tracing', ',', 'Conversely', ',', 'Extended', 'Data', 'Fig.', '1', 'shows', 'the', 'epidemic', 'evolution', 'that', 'would', 'focused', 'on', 'discovering', ',', 'respectively', ',', 'asymptomatic', 'and', 'symptomatic', 'infections', '.']",486
486,957179368,47,"['have', 'been', 'predicted', 'by', 'the', 'model', 'for', 'the', 'COVID-19', 'outbreak', 'in', 'Italy', 'if', ',', 'after', 'Discovering', 'infected', 'people', 'at', 'an', 'earlier', 'stage', 'appears', 'to', 'help', 'reduce', 'the', 'day', '22', ',', 'social-distancing', 'countermeasures', 'had', 'been', 'absent', '(', 'Extended', 'Data', 'contagion', 'more', '.']",487
487,957179368,48,"['Fig.', '1a', ',', 'b', ')', ',', 'mild', '(', 'Extended', 'Data', 'Fig.', '1c', ',', 'd', ')', ',', 'strong', '(', 'Extended', 'Data', 'Fig.', '1e', ',', 'f', ')', 'and', 'very', 'strong', '(', 'Extended', 'Data', 'Fig.', '1g', ',', 'h', ')', '.']",488
488,957179368,49,"['In', 'all', 'cases', ',', 'the', 'actual', 'CFR', 'is', '~', '7.2', '%', ',', 'while', 'the', 'perceived', 'CFR', 'is', '~', '9.0', '%', '.']",489
489,957179368,50,"['Strategies', '(', 'extended', 'data', 'Fig.', '10', ')', '.']",490
490,957179368,51,"['Increasing', 'zeta', 'and', 'eta', 'decreases', 'the', 'final', 'number', 'of', 'infected', 'and', 'recovered', ',', 'but', 'also', 'increases', 'the', 'number', 'of', 'deaths', ';', 'the', 'number', 'Extended', 'Data', 'Fig.', '1a', ',', 'b', 'shows', 'that', ',', 'in', 'the', 'absence', 'of', 'further', 'countermeasures', 'of', 'symptomatic', 'and', 'life-threatening', 'infections', 'initially', 'increases', ',', 'to', 'decrease', 'after', 'day', '22', '(', 'just', 'closing', 'schools', 'and', 'hygiene', 'recommendations', ')', ',', 'we', 'have', 'afterwards', '.']",491
491,957179368,52,"['Increasing', 'mu', 'and', 'nu', 'decreases', 'the', 'final', 'number', 'of', 'infected', 'and', 'alpha', '=', '0.422', ',', 'gamma', '=', '0.285', 'and', 'beta', '=', 'delta', '=', '0.0057', ',', 'hence', 'R0', '=', '1.66', 'and', 'the', 'model', 'predicts', 'an', 'recovered', ',', 'but', 'also', 'increases', 'the', 'number', 'of', 'deaths', ';', 'the', 'number', 'of', 'life-threatening', 'evolution', 'that', 'leads', 'to', '73', '%', 'of', 'the', 'population', 'having', 'contracted', 'the', 'virus', '(', 'and', '~', '64', '%', 'having', 'been', 'diagnosed', ')', 'and', '~', '5.2', '%', 'of', 'the', 'population', 'having', 'died', 'because', 'infections', 'initially', 'increases', ',', 'to', 'decrease', 'afterwards', '.']",492
492,957179368,53,"['Increasing', 'lambda', ',', 'as', 'well', 'as', 'the', 'of', 'the', 'contagion', 'over', 'a', '300-day', 'horizon', '(', 'Extended', 'Data', 'Fig.', '1a', ')', '.']",493
493,957179368,54,"['The', 'peak', 'of', 'the', 'other', 'healing', 'parameters', 'rho', ',', 'kappa', ',', 'xi', 'and', 'sigma', ',', 'decreases', 'all', 'the', 'curves', ',', 'apart', 'from', 'the', 'curve', 'of', 'recovered', 'patients', ',', 'which', 'initially', 'increases', '(', 'due', 'to', 'a', 'higher', 'recovery', 'rate', ')', 'number', 'of', 'concurrently', 'infected', 'individuals', 'occurs', 'at', 'around', '76', 'days', 'and', 'amounts', 'to', '~', '44', '%', 'of', 'the', 'population', ';', 'however', ',', 'the', 'peak', 'of', 'concurrently', 'diagnosed', 'infected', 'and', 'then', 'eventually', 'decreases', '(', 'due', 'to', 'fewer', 'infections', 'overall', ')', '.']",494
494,957179368,55,"['Increasing', 'tau', 'leaves', 'all', 'the', 'curves', 'almost', 'unaffected', ',', 'apart', 'from', 'the', 'curve', 'of', 'life-threatened', 'infected', ',', 'individuals', 'occurs', 'later', ',', 'around', '82', 'days', ',', 'and', 'amounts', 'to', '39', '%', 'of', 'the', 'population', '.']",495
495,957179368,56,"['which', 'is', 'decreased', ',', 'also', 'leading', 'to', 'a', 'small', 'decrease', 'in', 'the', 'curve', 'of', 'all', 'infected', 'Extended', 'Data', 'Fig.', '1b', 'shows', 'how', 'the', 'different', 'subpopulations', 'of', 'infected', 'cases', ',', 'a', 'decrease', 'in', 'the', 'curve', 'of', 'recovered', 'and', 'an', 'increase', 'in', 'the', 'curve', 'of', 'deaths', '.']",496
496,957179368,57,"['individuals', 'evolve', 'over', 'time', ',', 'and', 'it', 'is', 'interesting', 'to', 'notice', 'that', 'each', 'subpopulation', 'reaches', 'its', 'peak', 'at', 'a', 'different', 'time', '.']",497
497,957179368,58,"['In', 'particular', ',', 'the', 'fraction', 'of', 'infected', 'who', 'need', 'Discussion', 'of', 'the', 'model', 'features', '.']",498
498,957179368,59,"['The', 'key', 'feature', 'of', 'our', 'proposed', 'model', 'is', 'intensive', 'care', 'reaches', 'its', 'peak', ',', 'almost', '16.5', '%', 'of', 'the', 'population', ',', 'after', '107', 'days', '.']",499
499,957179368,60,"['the', 'distinction', 'between', 'detected', 'and', 'undetected', 'infection', 'cases', ',', 'and', 'between', 'Extended', 'Data', 'Fig.', '1c', ',', 'd', 'shows', 'that', ',', 'with', 'social-distancing', 'countermeasures', 'cases', 'with', 'different', 'SOI', 'classifications', '(', 'mild', 'and', 'moderate', 'versus', 'major', 'and', 'after', 'day', '22', 'having', 'a', 'mild', 'effect', ',', 'alpha', '=', '0.285', 'and', 'gamma', '=', '0.171', ',', 'hence', 'R0', '=', '1.13', ',', 'still', 'larger', 'extreme', ')', '.']",500
500,957179368,61,"['Distinguishing', 'between', 'diagnosed', 'and', 'not', 'diagnosed', 'cases', 'allows', 'us', 'than', '1', '.']",501
501,957179368,62,"['Hence', ',', 'the', 'peak', 'is', 'delayed', '(', 'and', 'reduced', 'in', 'amplitude', ')', ',', 'because', 'the', 'increase', 'to', 'highlight', 'the', 'perceived', 'distortion', 'in', 'disease', 'statistics', ',', 'such', 'as', 'the', 'number', 'of', 'in', 'the', 'number', 'of', 'new', 'infected', 'is', 'reduced', '.']",502
502,957179368,63,"['Over', 'a', '500-day', 'horizon', ',', 'as', 'shown', 'in', 'infected', 'individuals', ',', 'the', 'transmission', 'rate', 'and', 'the', 'CFR', '(', 'the', 'ratio', 'between', 'the', 'Extended', 'Data', 'Fig.', '1c', ',', 'the', 'model', 'predicts', 'an', 'evolution', 'that', 'leads', 'to', 'a', 'peak', 'in', 'number', 'of', 'deaths', 'ascribed', 'to', 'the', 'infection', 'and', 'the', 'number', 'of', 'diagnosed', 'cases', ')', '.']",503
503,957179368,64,"['the', 'number', 'of', 'concurrently', 'infected', 'individuals', 'around', 'day', '170', ',', 'amounting', 'The', 'discrepancy', 'between', 'the', 'actual', 'CFR', '(', 'total', 'number', 'of', 'deaths', 'due', 'to', 'the', 'to', '11.7', '%', 'of', 'the', 'population', '(', '10.6', '%', 'of', 'the', 'population', 'have', 'been', 'diagnosed', ')', '.']",504
504,957179368,65,"['infection', ',', 'divided', 'by', 'the', 'total', 'number', 'of', 'people', 'who', 'have', 'been', 'infected', ')', 'and', 'the', 'Eventually', ',', '35', '%', 'of', 'the', 'population', 'have', 'contracted', 'the', 'virus', '(', 'and', '~', '30', '%', 'have', 'been', 'perceived', 'CFR', '(', 'number', 'of', 'deaths', 'ascribed', 'to', 'the', 'infection', ',', 'divided', 'by', 'the', 'number', 'diagnosed', ')', 'and', '~', '2.5', '%', 'of', 'the', 'population', 'have', 'died', 'because', 'of', 'the', 'contagion', '.']",505
505,957179368,66,"['The', 'of', 'people', 'who', 'have', 'been', 'diagnosed', 'as', 'infected', ')', 'can', 'be', 'quantified', 'based', 'on', 'this', 'fraction', 'of', 'patients', 'in', 'need', 'of', 'intensive', 'care', ',', 'as', 'shown', 'in', 'Extended', 'Data', 'Fig.', '1d', ',', 'model', '.']",506
506,957179368,67,"['Therefore', ',', 'the', 'model', 'can', 'explain', 'the', 'possible', 'discrepancy', 'between', 'the', 'reaches', 'its', 'peak', 'on', 'day', '198', ',', 'amounting', 'to', '5.3', '%', 'of', 'the', 'population', '.']",507
507,957179368,68,"['The', 'adopted', 'actual', 'infection', 'dynamics', 'and', 'the', 'perception', 'of', 'the', 'phenomenon', '.']",508
508,957179368,69,"['Misperception', 'social-distancing', 'policy', ',', 'although', 'mild', ',', 'has', 'some', 'impact', 'and', 'helps', 'gain', 'more', 'time', '(', 'either', 'resulting', 'in', 'underestimating', 'or', 'overestimating', ')', 'can', 'be', 'particularly', 'relevant', 'to', 'strengthen', 'and', 'supply', 'the', 'healthcare', 'system', ',', 'but', 'is', 'still', 'insufficient', '.']",509
